"filename","processname","lastruntime","processpath","runcount","filesize","foldercreatedtime","foldermodifiedtime"
﻿"NGENTASK.EXE-4F8BD802.pf","NGENTASK.EXE","1691703123","C:\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGENTASK.EXE","0","17023","1691703133","1691703143"
﻿"NGENTASK.EXE-BB7F7010.pf","NGENTASK.EXE","1691703149","C:\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE","0","13012","1691703133","1691703150"
﻿"NGENTASK.EXE-BB7F7010.pf","NGENTASK.EXE","1691703123","C:\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE","0","13012","1691703133","1691703150"
﻿"NOTEPAD.EXE-D8414F97.pf","NOTEPAD.EXE","1691647640","C:\WINDOWS\SYSTEM32\NOTEPAD.EXE","3","15137","1688106063","1691647650"
﻿"NOTEPAD.EXE-D8414F97.pf","NOTEPAD.EXE","1691646421","C:\WINDOWS\SYSTEM32\NOTEPAD.EXE","3","15137","1688106063","1691647650"
﻿"NOTEPAD.EXE-D8414F97.pf","NOTEPAD.EXE","1691575126","C:\WINDOWS\SYSTEM32\NOTEPAD.EXE","3","15137","1688106063","1691647650"
﻿"NOTEPAD.EXE-D8414F97.pf","NOTEPAD.EXE","1688106053","C:\WINDOWS\SYSTEM32\NOTEPAD.EXE","3","15137","1688106063","1691647650"
﻿"NOTIFICATION_HELPER.EXE-F8FD5095.pf","NOTIFICATION_HELPER.EXE","1691705069","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\115.0.1901.200\NOTIFICATION_HELPER.EXE","4","9937","1691705069","1691705069"
﻿"NTFSPARSERTEST.EXE-82E9E543.pf","NTFSPARSERTEST.EXE","1691650676","C:\JAMES\NTFS\X64\DEBUG\NTFSPARSERTEST.EXE","0","12709","1691650493","1691650684"
﻿"NTFSPARSERTEST.EXE-82E9E543.pf","NTFSPARSERTEST.EXE","1691650616","C:\JAMES\NTFS\X64\DEBUG\NTFSPARSERTEST.EXE","0","12709","1691650493","1691650684"
﻿"NTFSPARSERTEST.EXE-82E9E543.pf","NTFSPARSERTEST.EXE","1691650493","C:\JAMES\NTFS\X64\DEBUG\NTFSPARSERTEST.EXE","0","12709","1691650493","1691650684"
﻿"ONEDRIVE.EXE-7E152375.pf","ONEDRIVE.EXE","1691732903","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE","0","23134","1691732913","1691732913"
﻿"ONEDRIVESETUP.EXE-59F296DD.pf","ONEDRIVESETUP.EXE","1691732880","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\UPDATE\ONEDRIVESETUP.EXE","0","32379","1691732880","1691732881"
﻿"ONEDRIVESETUP.EXE-59F296DD.pf","ONEDRIVESETUP.EXE","1691732879","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\UPDATE\ONEDRIVESETUP.EXE","0","32379","1691732880","1691732881"
﻿"Op-EXPLORER.EXE-A80E4F97-000000F5.pf","Op-EXPLORER.EXE-A80E4F97","1688626566"," ","3","3329","1688626567","1688626567"
﻿"Op-MSEDGE.EXE-78F14B85-00000001.pf","Op-MSEDGE.EXE-78F14B85","1691745963"," ","2","10855","1688104091","1691745964"
﻿"Op-MSEDGE.EXE-78F14B85-00000001.pf","Op-MSEDGE.EXE-78F14B85","1691745962"," ","2","10855","1688104091","1691745964"
﻿"Op-MSEDGE.EXE-78F14B85-00000001.pf","Op-MSEDGE.EXE-78F14B85","1691745962"," ","2","10855","1688104091","1691745964"
﻿"Op-MSEDGE.EXE-78F14B85-00000001.pf","Op-MSEDGE.EXE-78F14B85","1691745962"," ","2","10855","1688104091","1691745964"
﻿"Op-MSEDGE.EXE-78F14B85-00000001.pf","Op-MSEDGE.EXE-78F14B85","1691740627"," ","2","10855","1688104091","1691745964"
﻿"Op-MSEDGE.EXE-78F14B85-00000001.pf","Op-MSEDGE.EXE-78F14B85","1691737027"," ","2","10855","1688104091","1691745964"
﻿"Op-MSEDGE.EXE-78F14B85-00000001.pf","Op-MSEDGE.EXE-78F14B85","1691736329"," ","2","10855","1688104091","1691745964"
﻿"Op-MSEDGE.EXE-78F14B85-00000001.pf","Op-MSEDGE.EXE-78F14B85","1691728369"," ","2","10855","1688104091","1691745964"
﻿"Op-MSEDGEWEBVIEW2.EX-5310559D-00000001.pf","Op-MSEDGEWEBVIEW2.EX-5310559D","1691478134"," ","3","1992","1691478109","1691478134"
﻿"Op-MSEDGEWEBVIEW2.EX-5310559D-00000001.pf","Op-MSEDGEWEBVIEW2.EX-5310559D","1691478109"," ","3","1992","1691478109","1691478134"
﻿"Op-SEARCHAPP.EXE-0F10B1A6-00000001.pf","Op-SEARCHAPP.EXE-0F10B1A6","1688628496"," ","3","21680","1688628499","1688628499"
﻿"Op-SEARCHAPP.EXE-0F10B1A6-00000002.pf","Op-SEARCHAPP.EXE-0F10B1A6","1688982708"," ","3","23413","1688982709","1688982709"
﻿"OPENCONSOLE.EXE-760DE955.pf","OPENCONSOLE.EXE","1691651210","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSTERMINAL_1.17.11461.0_X64__8WEKYB3D8BBWE\OPENCONSOLE.EXE","4","5701","1691650284","1691651220"
﻿"OPENCONSOLE.EXE-760DE955.pf","OPENCONSOLE.EXE","1691650470","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSTERMINAL_1.17.11461.0_X64__8WEKYB3D8BBWE\OPENCONSOLE.EXE","4","5701","1691650284","1691651220"
﻿"OPENCONSOLE.EXE-760DE955.pf","OPENCONSOLE.EXE","1691650350","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSTERMINAL_1.17.11461.0_X64__8WEKYB3D8BBWE\OPENCONSOLE.EXE","4","5701","1691650284","1691651220"
﻿"OPENCONSOLE.EXE-760DE955.pf","OPENCONSOLE.EXE","1691650274","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSTERMINAL_1.17.11461.0_X64__8WEKYB3D8BBWE\OPENCONSOLE.EXE","4","5701","1691650284","1691651220"
﻿"OPENWITH.EXE-5C93E816.pf","OPENWITH.EXE","1691647637","C:\WINDOWS\SYSTEM32\OPENWITH.EXE","3","46595","1688105401","1691647641"
﻿"OPENWITH.EXE-5C93E816.pf","OPENWITH.EXE","1689837293","C:\WINDOWS\SYSTEM32\OPENWITH.EXE","3","46595","1688105401","1691647641"
﻿"OPENWITH.EXE-5C93E816.pf","OPENWITH.EXE","1689752830","C:\WINDOWS\SYSTEM32\OPENWITH.EXE","3","46595","1688105401","1691647641"
﻿"OPENWITH.EXE-5C93E816.pf","OPENWITH.EXE","1689319542","C:\WINDOWS\SYSTEM32\OPENWITH.EXE","3","46595","1688105401","1691647641"
﻿"OPENWITH.EXE-5C93E816.pf","OPENWITH.EXE","1688628854","C:\WINDOWS\SYSTEM32\OPENWITH.EXE","3","46595","1688105401","1691647641"
﻿"OPENWITH.EXE-5C93E816.pf","OPENWITH.EXE","1688625212","C:\WINDOWS\SYSTEM32\OPENWITH.EXE","3","46595","1688105401","1691647641"
﻿"OPENWITH.EXE-5C93E816.pf","OPENWITH.EXE","1688105463","C:\WINDOWS\SYSTEM32\OPENWITH.EXE","3","46595","1688105401","1691647641"
﻿"OPENWITH.EXE-5C93E816.pf","OPENWITH.EXE","1688105399","C:\WINDOWS\SYSTEM32\OPENWITH.EXE","3","46595","1688105401","1691647641"
﻿"PERFWATSON2.EXE-6DE22339.pf","PERFWATSON2.EXE","1691650541","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\PERFWATSON2.EXE.CONFIG","0","28845","1691647211","1691650552"
﻿"PERFWATSON2.EXE-6DE22339.pf","PERFWATSON2.EXE","1691647201","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\PERFWATSON2.EXE.CONFIG","0","28845","1691647211","1691650552"
﻿"PHONEEXPERIENCEHOST.EXE-101E740A.pf","PHONEEXPERIENCEHOST.EXE","1691739960","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.23062.153.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE","4","69652","1691653568","1691739974"
﻿"PHONEEXPERIENCEHOST.EXE-101E740A.pf","PHONEEXPERIENCEHOST.EXE","1691720224","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.23062.153.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE","4","69652","1691653568","1691739974"
﻿"PHONEEXPERIENCEHOST.EXE-101E740A.pf","PHONEEXPERIENCEHOST.EXE","1691696825","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.23062.153.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE","4","69652","1691653568","1691739974"
﻿"PHONEEXPERIENCEHOST.EXE-101E740A.pf","PHONEEXPERIENCEHOST.EXE","1691653558","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.23062.153.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE","4","69652","1691653568","1691739974"
﻿"POWERSHELL.EXE-920BBA2A.pf","POWERSHELL.EXE","1691744194","C:\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE","0","43738","1691650284","1691744200"
﻿"POWERSHELL.EXE-920BBA2A.pf","POWERSHELL.EXE","1691651210","C:\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE","0","43738","1691650284","1691744200"
﻿"POWERSHELL.EXE-920BBA2A.pf","POWERSHELL.EXE","1691650470","C:\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE","0","43738","1691650284","1691744200"
﻿"POWERSHELL.EXE-920BBA2A.pf","POWERSHELL.EXE","1691650350","C:\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE","0","43738","1691650284","1691744200"
﻿"POWERSHELL.EXE-920BBA2A.pf","POWERSHELL.EXE","1691650274","C:\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE","0","43738","1691650284","1691744200"
﻿"PYTHON-3.11.4-AMD64.EXE-07F77E7A.pf","PYTHON-3.11.4-AMD64.EXE","1688106517","C:\USERS\TEST\APPDATA\LOCAL\TEMP\{F7178004-AC16-43BD-A7C7-7539E1E978B9}\.CR\PYTHON-3.11.4-AMD64.EXE","3","10074","1688106526","1688106526"
﻿"PYTHON-3.11.4-AMD64.EXE-4C80A3F0.pf","PYTHON-3.11.4-AMD64.EXE","1688106526","C:\USERS\TEST\APPDATA\LOCAL\TEMP\{91194363-B75C-4876-9F69-677FD3F7556C}\.BE\PYTHON-3.11.4-AMD64.EXE","3","7797","1688106536","1688106536"
﻿"PYTHON-3.11.4-AMD64.EXE-CFA2C247.pf","PYTHON-3.11.4-AMD64.EXE","1688106517","C:\USERS\TEST\APPDATA\LOCAL\TEMP\{119DD2B5-0CA6-45BF-8A9F-37344069065D}\.CR\PYTHON-3.11.4-AMD64.EXE","3","9729","1688106527","1688106527"
﻿"RC.EXE-1011EE72.pf","RC.EXE","1691748076","C:\PROGRAM FILES (X86)\WINDOWS KITS\10\BIN\10.0.19041.0\X86\RC.EXE","0","5422","1691650610","1691748076"
﻿"RC.EXE-1011EE72.pf","RC.EXE","1691747841","C:\PROGRAM FILES (X86)\WINDOWS KITS\10\BIN\10.0.19041.0\X86\RC.EXE","0","5422","1691650610","1691748076"
﻿"RC.EXE-1011EE72.pf","RC.EXE","1691747603","C:\PROGRAM FILES (X86)\WINDOWS KITS\10\BIN\10.0.19041.0\X86\RC.EXE","0","5422","1691650610","1691748076"
﻿"RC.EXE-1011EE72.pf","RC.EXE","1691747320","C:\PROGRAM FILES (X86)\WINDOWS KITS\10\BIN\10.0.19041.0\X86\RC.EXE","0","5422","1691650610","1691748076"
﻿"RC.EXE-1011EE72.pf","RC.EXE","1691747069","C:\PROGRAM FILES (X86)\WINDOWS KITS\10\BIN\10.0.19041.0\X86\RC.EXE","0","5422","1691650610","1691748076"
﻿"RC.EXE-1011EE72.pf","RC.EXE","1691746775","C:\PROGRAM FILES (X86)\WINDOWS KITS\10\BIN\10.0.19041.0\X86\RC.EXE","0","5422","1691650610","1691748076"
﻿"RC.EXE-1011EE72.pf","RC.EXE","1691746505","C:\PROGRAM FILES (X86)\WINDOWS KITS\10\BIN\10.0.19041.0\X86\RC.EXE","0","5422","1691650610","1691748076"
﻿"RC.EXE-1011EE72.pf","RC.EXE","1691746248","C:\PROGRAM FILES (X86)\WINDOWS KITS\10\BIN\10.0.19041.0\X86\RC.EXE","0","5422","1691650610","1691748076"
﻿"RC.EXE-DF5D800D.pf","RC.EXE","1691650185","C:\PROGRAM FILES (X86)\WINDOWS KITS\8.0\BIN\X86\RC.EXE","0","3137","1691650185","1691650185"
﻿"RUNDLL32.EXE-16790EB5.pf","RUNDLL32.EXE","1688984062","C:\WINDOWS\SYSTEM32\RUNDLL32.EXE","3","9556","1688984068","1688984068"
﻿"RUNDLL32.EXE-221A760F.pf","RUNDLL32.EXE","1689232809","C:\WINDOWS\SYSTEM32\RUNDLL32.EXE","3","9512","1689232815","1689232815"
﻿"RUNDLL32.EXE-23EA2E5B.pf","RUNDLL32.EXE","1691647077","C:\WINDOWS\SYSTEM32\RUNDLL32.EXE","0","4877","1691567374","1691647087"
﻿"RUNDLL32.EXE-53064100.pf","RUNDLL32.EXE","1688105889","C:\WINDOWS\SYSTEM32\RUNDLL32.EXE","3","8643","1688105894","1688105894"
﻿"RUNDLL32.EXE-5A6C2401.pf","RUNDLL32.EXE","1691736665","C:\WINDOWS\SYSTEM32\RUNDLL32.EXE","0","3673","1691736665","1691736665"
﻿"RUNDLL32.EXE-92940CFD.pf","RUNDLL32.EXE","1688637032","C:\WINDOWS\SYSTEM32\RUNDLL32.EXE","3","9419","1688637037","1688637037"
﻿"RUNDLL32.EXE-E7913772.pf","RUNDLL32.EXE","1691647074","C:\WINDOWS\SYSTEM32\RUNDLL32.EXE","0","3493","1691647076","1691647076"
﻿"RUNTIMEBROKER.EXE-005D3145.pf","RUNTIMEBROKER.EXE","1691746945","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","24715","1688103377","1691746955"
﻿"RUNTIMEBROKER.EXE-005D3145.pf","RUNTIMEBROKER.EXE","1691744978","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","24715","1688103377","1691746955"
﻿"RUNTIMEBROKER.EXE-005D3145.pf","RUNTIMEBROKER.EXE","1691732963","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","24715","1688103377","1691746955"
﻿"RUNTIMEBROKER.EXE-005D3145.pf","RUNTIMEBROKER.EXE","1691732511","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","24715","1688103377","1691746955"
﻿"RUNTIMEBROKER.EXE-005D3145.pf","RUNTIMEBROKER.EXE","1691731857","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","24715","1688103377","1691746955"
﻿"RUNTIMEBROKER.EXE-005D3145.pf","RUNTIMEBROKER.EXE","1691731444","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","24715","1688103377","1691746955"
﻿"RUNTIMEBROKER.EXE-005D3145.pf","RUNTIMEBROKER.EXE","1691658543","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","24715","1688103377","1691746955"
﻿"RUNTIMEBROKER.EXE-005D3145.pf","RUNTIMEBROKER.EXE","1691648554","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","24715","1688103377","1691746955"
﻿"RUNTIMEBROKER.EXE-3BBCF6B3.pf","RUNTIMEBROKER.EXE","1691718373","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","4536","1691718384","1691718384"
﻿"RUNTIMEBROKER.EXE-455B2DE1.pf","RUNTIMEBROKER.EXE","1691747658","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","7103","1691647210","1691747669"
﻿"RUNTIMEBROKER.EXE-455B2DE1.pf","RUNTIMEBROKER.EXE","1691744535","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","7103","1691647210","1691747669"
﻿"RUNTIMEBROKER.EXE-455B2DE1.pf","RUNTIMEBROKER.EXE","1691740925","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","7103","1691647210","1691747669"
﻿"RUNTIMEBROKER.EXE-455B2DE1.pf","RUNTIMEBROKER.EXE","1691738426","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","7103","1691647210","1691747669"
﻿"RUNTIMEBROKER.EXE-455B2DE1.pf","RUNTIMEBROKER.EXE","1691737325","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","7103","1691647210","1691747669"
﻿"RUNTIMEBROKER.EXE-455B2DE1.pf","RUNTIMEBROKER.EXE","1691733475","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","7103","1691647210","1691747669"
﻿"RUNTIMEBROKER.EXE-455B2DE1.pf","RUNTIMEBROKER.EXE","1691731443","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","7103","1691647210","1691747669"
﻿"RUNTIMEBROKER.EXE-455B2DE1.pf","RUNTIMEBROKER.EXE","1691729764","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","7103","1691647210","1691747669"
﻿"RUNTIMEBROKER.EXE-575BC4D0.pf","RUNTIMEBROKER.EXE","1691748123","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5581","1691650012","1691748133"
﻿"RUNTIMEBROKER.EXE-575BC4D0.pf","RUNTIMEBROKER.EXE","1691747223","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5581","1691650012","1691748133"
﻿"RUNTIMEBROKER.EXE-575BC4D0.pf","RUNTIMEBROKER.EXE","1691746323","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5581","1691650012","1691748133"
﻿"RUNTIMEBROKER.EXE-575BC4D0.pf","RUNTIMEBROKER.EXE","1691745423","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5581","1691650012","1691748133"
﻿"RUNTIMEBROKER.EXE-575BC4D0.pf","RUNTIMEBROKER.EXE","1691744534","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5581","1691650012","1691748133"
﻿"RUNTIMEBROKER.EXE-575BC4D0.pf","RUNTIMEBROKER.EXE","1691743623","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5581","1691650012","1691748133"
﻿"RUNTIMEBROKER.EXE-575BC4D0.pf","RUNTIMEBROKER.EXE","1691742723","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5581","1691650012","1691748133"
﻿"RUNTIMEBROKER.EXE-575BC4D0.pf","RUNTIMEBROKER.EXE","1691741823","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5581","1691650012","1691748133"
﻿"RUNTIMEBROKER.EXE-77F975C3.pf","RUNTIMEBROKER.EXE","1691648160","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","11333","1691648170","1691648170"
﻿"RUNTIMEBROKER.EXE-94A02D86.pf","RUNTIMEBROKER.EXE","1691746944","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5117","1688103405","1691746955"
﻿"RUNTIMEBROKER.EXE-94A02D86.pf","RUNTIMEBROKER.EXE","1691744977","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5117","1688103405","1691746955"
﻿"RUNTIMEBROKER.EXE-94A02D86.pf","RUNTIMEBROKER.EXE","1691732962","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5117","1688103405","1691746955"
﻿"RUNTIMEBROKER.EXE-94A02D86.pf","RUNTIMEBROKER.EXE","1691732510","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5117","1688103405","1691746955"
﻿"RUNTIMEBROKER.EXE-94A02D86.pf","RUNTIMEBROKER.EXE","1691731857","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5117","1688103405","1691746955"
﻿"RUNTIMEBROKER.EXE-94A02D86.pf","RUNTIMEBROKER.EXE","1691731445","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5117","1688103405","1691746955"
﻿"RUNTIMEBROKER.EXE-94A02D86.pf","RUNTIMEBROKER.EXE","1691658543","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5117","1688103405","1691746955"
﻿"RUNTIMEBROKER.EXE-94A02D86.pf","RUNTIMEBROKER.EXE","1691648553","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","5117","1688103405","1691746955"
﻿"RUNTIMEBROKER.EXE-C31EED20.pf","RUNTIMEBROKER.EXE","1691650273","C:\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE","4","6912","1691650283","1691650283"
﻿"SEARCHAPP.EXE-0A9AB385.pf","SEARCHAPP.EXE","1691742453","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","129686","1688139896","1691742465"
﻿"SEARCHAPP.EXE-0A9AB385.pf","SEARCHAPP.EXE","1691572199","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","129686","1688139896","1691742465"
﻿"SEARCHAPP.EXE-0A9AB385.pf","SEARCHAPP.EXE","1690516313","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","129686","1688139896","1691742465"
﻿"SEARCHAPP.EXE-0A9AB385.pf","SEARCHAPP.EXE","1689836006","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","129686","1688139896","1691742465"
﻿"SEARCHAPP.EXE-0A9AB385.pf","SEARCHAPP.EXE","1688982655","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","129686","1688139896","1691742465"
﻿"SEARCHAPP.EXE-0A9AB385.pf","SEARCHAPP.EXE","1688624625","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","129686","1688139896","1691742465"
﻿"SEARCHAPP.EXE-0A9AB385.pf","SEARCHAPP.EXE","1688538268","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","129686","1688139896","1691742465"
﻿"SEARCHAPP.EXE-0A9AB385.pf","SEARCHAPP.EXE","1688538235","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","129686","1688139896","1691742465"
﻿"SEARCHAPP.EXE-31329E1E.pf","SEARCHAPP.EXE","1688103461","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","31569","1688103471","1688103471"
﻿"SEARCHAPP.EXE-8CDCFFB0.pf","SEARCHAPP.EXE","1691647606","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","114435","1688466999","1691647617"
﻿"SEARCHAPP.EXE-8CDCFFB0.pf","SEARCHAPP.EXE","1690525558","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","114435","1688466999","1691647617"
﻿"SEARCHAPP.EXE-8CDCFFB0.pf","SEARCHAPP.EXE","1689233117","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","114435","1688466999","1691647617"
﻿"SEARCHAPP.EXE-8CDCFFB0.pf","SEARCHAPP.EXE","1688983863","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","114435","1688466999","1691647617"
﻿"SEARCHAPP.EXE-8CDCFFB0.pf","SEARCHAPP.EXE","1688628768","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","114435","1688466999","1691647617"
﻿"SEARCHAPP.EXE-8CDCFFB0.pf","SEARCHAPP.EXE","1688625829","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","114435","1688466999","1691647617"
﻿"SEARCHAPP.EXE-8CDCFFB0.pf","SEARCHAPP.EXE","1688539440","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","114435","1688466999","1691647617"
﻿"SEARCHAPP.EXE-8CDCFFB0.pf","SEARCHAPP.EXE","1688466989","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE","7","114435","1688466999","1691647617"
﻿"SEARCHFILTERHOST.EXE-77482212.pf","SEARCHFILTERHOST.EXE","1691748048","C:\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE","0","4262","1688103305","1691748058"
﻿"SEARCHFILTERHOST.EXE-77482212.pf","SEARCHFILTERHOST.EXE","1691747823","C:\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE","0","4262","1688103305","1691748058"
﻿"SEARCHFILTERHOST.EXE-77482212.pf","SEARCHFILTERHOST.EXE","1691747703","C:\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE","0","4262","1688103305","1691748058"
﻿"SEARCHFILTERHOST.EXE-77482212.pf","SEARCHFILTERHOST.EXE","1691747503","C:\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE","0","4262","1688103305","1691748058"
﻿"SEARCHFILTERHOST.EXE-77482212.pf","SEARCHFILTERHOST.EXE","1691747319","C:\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE","0","4262","1688103305","1691748058"
﻿"SEARCHFILTERHOST.EXE-77482212.pf","SEARCHFILTERHOST.EXE","1691747050","C:\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE","0","4262","1688103305","1691748058"
﻿"SEARCHFILTERHOST.EXE-77482212.pf","SEARCHFILTERHOST.EXE","1691746755","C:\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE","0","4262","1688103305","1691748058"
﻿"SEARCHFILTERHOST.EXE-77482212.pf","SEARCHFILTERHOST.EXE","1691746537","C:\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE","0","4262","1688103305","1691748058"
﻿"SEARCHPROTOCOLHOST.EXE-0CB8CADE.pf","SEARCHPROTOCOLHOST.EXE","1691748048","C:\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE","0","4352","1688103305","1691748058"
