"record_id","app_name","app_id","user_name","user_sid","bytes_sent","bytes_recvd","network_adapter","network_adapter_guid","interfaceluid","timestamp"
﻿"513","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","2954","6077","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"514","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","627","855","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"515","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","24451","20709","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"516","wuauserv","249","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2685","4647","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"517","UsoSvc","707","SYSTEM\NT AUTHORITY","S-1-5-18","2743","7083","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"518","wlidsvc","245","SYSTEM\NT AUTHORITY","S-1-5-18","6042","8394","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"519","CryptSvc","256","SYSTEM\NT AUTHORITY","S-1-5-18","893","958","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"520","Microsoft.Windows.ContentDeliveryManager_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy","313","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","15630","31632","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"521","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","60","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"522","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","26757","46317","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"523","Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy","923","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","11240","13423","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"524","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","497","437","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"525","lfsvc","334","SYSTEM\NT AUTHORITY","S-1-5-18","1854","7568","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688201760"
﻿"526","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","18205","35071","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688205360"
﻿"527","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","17007","32167","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688205360"
﻿"528","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","240","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688205360"
﻿"529"," ","1"," "," ","122998","624287","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688205360"
﻿"530","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","3740","7063","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688205360"
﻿"531","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","1258","7065","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688205360"
﻿"532","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","21437","18510","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688205360"
﻿"533","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","418","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688205360"
﻿"534","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","497","437","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688205360"
﻿"535","c:\windows\system32\sihclient.exe","955","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2320","6944","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688205360"
﻿"536","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","26304","45751","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688205360"
﻿"537","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","1622","3834","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688209080"
﻿"538","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","25512","44649","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688209080"
﻿"539"," ","1"," "," ","136543","773329","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688209080"
﻿"540","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","19095","28515","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688209080"
﻿"541","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","21927","42978","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688209080"
﻿"542","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","480","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688209080"
﻿"543","Microsoft.Windows.ContentDeliveryManager_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy","313","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3349","10339","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688209080"
﻿"544","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","417","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688209080"
﻿"545","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","31504","57645","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688209080"
﻿"546","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","497","437","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688209080"
﻿"547","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","17262","32150","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"548"," ","1"," "," ","148116","684566","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"549","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","24095","46812","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"550","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","1754","4149","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"551","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","418","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"552","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","4247","13373","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"553","CryptSvc","256","SYSTEM\NT AUTHORITY","S-1-5-18","893","669","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"554","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","240","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"555","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","16376","9748","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"556","Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy","923","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3374","8598","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"557","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","42560","54701","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"558","BITS","255","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","4590","29156","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688212680"
﻿"559","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","17310","35650","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"560"," ","1"," "," ","3085825","330047227","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"561","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","10276","22700","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"562","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2488072","69121635","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"563","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","418","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"564","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","497","437","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"565","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","180","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"566","Microsoft.Windows.ContentDeliveryManager_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy","313","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","7425","16371","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"567","system\ipv6 control message","100","SYSTEM\NT AUTHORITY","S-1-5-18","0","86","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"568","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","171731","150814","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"569","c:\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe","102","SYSTEM\NT AUTHORITY","S-1-5-18","8617","15099","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"570","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","43018","61194","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"571","wlidsvc","245","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","13930","16173","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"572","wuauserv","249","SYSTEM\NT AUTHORITY","S-1-5-18","119805","49948","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"573","wuauserv","249","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","148231","102870","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"574","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","2928","9914","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"575","c:\windows\system32\mousocoreworker.exe","252","SYSTEM\NT AUTHORITY","S-1-5-18","1985","4988","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"576","DsmSvc","331","SYSTEM\NT AUTHORITY","S-1-5-18","4633","3036","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"577","WpnUserService_f5ebe","957","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","944","7823","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"578","CryptSvc","256","SYSTEM\NT AUTHORITY","S-1-5-18","893","826","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688216400"
﻿"579","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","18391","13786","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688220000"
﻿"580","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","1164","3630","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688220000"
﻿"581","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","17063","35166","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688220000"
﻿"582"," ","1"," "," ","116974","692632","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688220000"
﻿"583","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","23276","46285","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688220000"
﻿"584","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","120","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688220000"
﻿"585","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","418","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688220000"
﻿"586","lfsvc","334","SYSTEM\NT AUTHORITY","S-1-5-18","1852","4540","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688220000"
﻿"587","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","497","437","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688220000"
﻿"588","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","22465","43452","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688220000"
﻿"589","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","17465","32959","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688223720"
﻿"590"," ","1"," "," ","122115","726819","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688223720"
﻿"591","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","18510","35477","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688223720"
﻿"592","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","420","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688223720"
﻿"593","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","626","855","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688223720"
﻿"594","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","5080","12043","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688223720"
﻿"595","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","1345","3708","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688223720"
﻿"596","CryptSvc","256","SYSTEM\NT AUTHORITY","S-1-5-18","893","766","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688223720"
﻿"597","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","14918","9689","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688223720"
﻿"598","Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy","923","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3327","7010","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688223720"
﻿"599","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","26420","45509","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688223720"
